product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,disposal_cost_per_unit,dead_stock_qty,sales_30d,sales_7d,disposal_cost,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
차음료024,신촌2점,문래점,0.0,다중 경로 추천,4460.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,37.156154527025095,10.0,18,12,77.2,우선 추천,4460.0,,11,False,Greedy 선택 후보보다 우선순위가 낮음,4.25,2550,291,0,음료,250,286,128.0,30.0,250,326400.0,A,0.3697636250984765,1,100.0,68.2,5.28,SLOW,62.1,True,59.1,MEDIUM,유통기한 임박 | 소진일수 68일 초과,3.6,16.4,0.0,SAFE,"재고 여유 — 현재고(291), 재주문점(16)",0.0,183.8,43.2,84382.0,56.4,OVER,과잉 발주 위험 — 현재(287개) > EOQ(184개). 발주 주기 43일 권장,56.4,29.9,4.27,6.02,2.52,STABLE,68.1,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.008,50.2,STABLE,13.3,LOW,78.3,HIGH,35.6,47.9,90.2,0.3,30.0,94840.0,100.0,0.385,0.385,88.5,False,16.1,431,33.0,211,100.0,0.999,4.9,76.7,50.0,REALLOCATE,98.7,2,99.8,75.4,24.2,disposal_risk,72.4,우선 처리,13,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.6,32.8,55.5,65.9,72.0,76.1,53.8,58.9,0.0,93.9,최적,보류,⏸️,23,HIGH,신뢰도 높음 ●,#2e7d32,,,93.9,최적,보류,-1,-1,False,False,,50.0,8817.0,18039.0,8817.0,8.13,16.71,8.13,16.0,412.0,286.0,411.0,재고 이동,재고 이동,83.512,일치,83.512,52.533,29.006,29.539
푸딩062,동대문점,건대점,0.0,다중 경로 추천,4710.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.87062787311196,10.0,18,12,76.9,우선 추천,4710.0,,12,False,Greedy 선택 후보보다 우선순위가 낮음,8.36,3460,326,3,디저트,500,291,251.0,59.0,500,868460.0,A,0.12426892869344128,1,100.0,39.0,9.24,NORMAL,78.3,False,42.5,MEDIUM,유통기한 임박,7.2,32.3,0.0,SAFE,"재고 여유 — 현재고(326), 재주문점(32)",0.0,187.8,22.5,162464.0,69.8,OVER,과잉 발주 위험 — 현재(319개) > EOQ(188개). 발주 주기 22일 권장,69.8,58.8,8.4,11.85,4.95,STABLE,38.8,2.8,WMA,2.8,36.2,10.0,3.74,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.008,50.2,STABLE,7.6,LOW,69.6,MEDIUM,33.5,43.6,76.3,0.3,30.0,134850.0,100.0,0.385,0.385,88.5,False,30.7,67,25.3,399,100.0,0.999,4.9,72.5,50.0,REALLOCATE,98.5,2,99.8,75.4,22.7,turnover,74.1,우선 처리,8,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.4,34.2,53.6,67.8,72.0,65.4,61.8,57.0,0.0,80.9,최적,보류,⏸️,93,HIGH,신뢰도 높음 ●,#2e7d32,,,80.9,최적,보류,-1,0,False,False,,50.0,9249.0,21495.0,9249.0,8.61,20.549999999999997,8.61,17.0,505.0,291.0,225.0,재고 이동,재고 이동,80.181,일치,80.181,49.426,28.622,32.299
푸딩059,용산점,잠원점,0.0,다중 경로 추천,4750.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.82494360848585,10.0,18,12,76.8,우선 추천,4750.0,,13,False,Greedy 선택 후보보다 우선순위가 낮음,0.86,2758,366,17,디저트,250,346,26.0,6.0,250,71708.0,A,0.6794441020955618,1,100.0,422.3,0.85,DEAD,0.0,True,39.8,LOW,소진일수 422일 초과,0.7,3.3,0.0,SAFE,"재고 여유 — 현재고(366), 재주문점(3)",0.0,67.5,78.5,46522.0,100.0,OVER,과잉 발주 위험 — 현재(365개) > EOQ(68개). 발주 주기 78일 권장,100.0,6.0,0.86,1.21,0.5,STABLE,427.0,0.0,WMA,0.0,32.5,10.0,0.0,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.997,49.9,STABLE,35.1,LOW,43.3,MEDIUM,30.9,46.3,85.2,0.3,30.0,102038.0,100.0,0.385,0.385,88.5,False,9.6,498,30.0,254,100.0,0.999,4.9,75.4,50.0,REALLOCATE,98.4,2,99.8,75.4,19.7,disposal_risk,59.5,검토 필요,129,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,36.4,32.7,53.2,72.2,72.0,72.2,50.2,52.9,0.0,35.9,검토,보류,⏸️,334,HIGH,신뢰도 높음 ●,#2e7d32,,,35.9,검토,보류,-1,-1,False,False,,50.0,6837.0,20703.0,6837.0,5.93,19.67,5.93,12.0,304.0,346.0,271.0,재고 이동,재고 이동,81.312,일치,81.312,54.668,28.208,23.827
에너지드링크033,이태원점,왕십리점,0.0,다중 경로 추천,4880.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.67646974845102,10.0,18,12,76.7,우선 추천,4880.0,,14,False,Greedy 선택 후보보다 우선순위가 낮음,0.59,1298,175,2,음료,300,174,18.0,4.0,300,23364.0,B,0.8320359109103723,2,60.0,291.7,1.23,DEAD,0.0,True,68.0,HIGH,유통기한 임박 | 소진일수 292일 초과,0.5,2.3,0.0,SAFE,"재고 여유 — 현재고(175), 재주문점(2)",0.0,96.0,162.7,22431.0,81.8,OVER,과잉 발주 위험 — 현재(174개) > EOQ(96개). 발주 주기 163일 권장,81.8,4.1,0.59,0.83,0.34,STABLE,298.8,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.969,49.2,STABLE,35.8,LOW,73.1,HIGH,45.9,23.6,84.2,0.3,30.0,50848.0,100.0,0.385,0.385,88.5,False,18.8,360,42.4,44,100.0,0.999,4.9,75.1,50.0,REALLOCATE,98.3,2,99.8,75.3,31.1,disposal_risk,58.5,검토 필요,142,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,43.2,32.5,57.6,69.5,72.0,64.0,55.2,53.6,0.0,43.0,검토,할인 판매,🏷️,296,HIGH,신뢰도 높음 ●,#2e7d32,,,43.0,검토,할인 판매,-1,0,False,False,,50.0,7377.0,23484.0,7377.0,6.53,22.759999999999998,6.53,13.0,297.0,174.0,204.0,재고 이동,재고 이동,71.247,일치,71.247,60.27,37.118,29.29
케이크042,신촌점,동대문점,0.0,다중 경로 추천,5100.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.42520629300745,10.0,18,12,76.4,우선 추천,5100.0,,15,False,Greedy 선택 후보보다 우선순위가 낮음,6.44,2745,212,0,디저트,300,203,193.0,45.0,300,529785.0,A,0.6023527040386168,1,100.0,33.0,10.92,NORMAL,81.7,False,41.5,MEDIUM,유통기한 임박,5.5,24.8,0.0,SAFE,"재고 여유 — 현재고(212), 재주문점(25)",0.0,185.1,28.7,127008.0,11.6,OPTIMAL,"적정 발주 — EOQ(185개), 권장 발주 주기 29일",11.6,45.0,6.43,9.09,3.77,STABLE,33.0,3.6,WMA,3.6,36.3,10.0,3.78,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.998,50.0,STABLE,6.5,LOW,78.3,HIGH,42.3,35.2,73.7,0.3,30.0,102720.0,100.0,0.385,0.385,88.5,False,38.2,43,24.7,420,100.0,0.999,4.9,71.5,50.0,REALLOCATE,98.1,2,99.8,75.3,22.1,turnover,70.6,우선 처리,22,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.8,34.5,53.4,58.8,72.0,60.9,65.9,54.9,0.0,56.1,검토,보류,⏸️,226,HIGH,신뢰도 높음 ●,#2e7d32,,,56.1,검토,보류,0,-1,False,False,,50.0,10104.0,25689.0,10104.0,9.56,25.21,9.56,19.0,122.0,203.0,39.0,재고 이동,재고 이동,71.577,일치,71.577,43.481,28.569,36.798
탄산음료067,이태원점,신촌점,0.0,다중 경로 추천,5210.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.29957456528567,10.0,18,12,76.3,우선 추천,5210.0,,16,False,Greedy 선택 후보보다 우선순위가 낮음,6.23,3575,386,3,음료,250,360,187.0,44.0,250,668525.0,A,0.3434406152679366,1,100.0,61.9,5.81,SLOW,65.6,True,54.0,MEDIUM,유통기한 임박,5.3,24.0,0.0,SAFE,"재고 여유 — 현재고(386), 재주문점(24)",0.0,188.0,30.2,120966.0,100.0,OVER,과잉 발주 위험 — 현재(381개) > EOQ(188개). 발주 주기 30일 권장,100.0,43.8,6.26,8.83,3.69,STABLE,61.7,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.009,50.2,STABLE,12.0,LOW,69.6,MEDIUM,43.2,28.1,86.3,0.3,30.0,130990.0,100.0,0.385,0.385,88.5,False,14.6,458,30.6,240,100.0,0.999,4.9,75.7,50.0,REALLOCATE,98.0,2,99.8,75.3,24.3,disposal_risk,74.2,우선 처리,7,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,60.2,32.8,54.9,72.0,72.0,66.9,52.9,58.4,0.0,90.5,최적,보류,⏸️,41,HIGH,신뢰도 높음 ●,#2e7d32,,,90.5,최적,보류,-1,0,False,False,,50.0,8799.0,13476.0,8799.0,8.11,11.64,8.11,16.0,534.0,360.0,502.0,재고 이동,재고 이동,88.385,일치,88.385,55.565,28.713,26.526
에너지드링크033,이태원점,신촌점,0.0,다중 경로 추천,5210.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.29957456528567,10.0,18,12,76.3,우선 추천,5210.0,,17,False,Greedy 선택 후보보다 우선순위가 낮음,0.59,1298,175,2,음료,300,174,18.0,4.0,300,23364.0,B,0.8320359109103723,2,60.0,291.7,1.23,DEAD,0.0,True,68.0,HIGH,유통기한 임박 | 소진일수 292일 초과,0.5,2.3,0.0,SAFE,"재고 여유 — 현재고(175), 재주문점(2)",0.0,96.0,162.7,22431.0,81.8,OVER,과잉 발주 위험 — 현재(174개) > EOQ(96개). 발주 주기 163일 권장,81.8,4.1,0.59,0.83,0.34,STABLE,298.8,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.969,49.2,STABLE,35.8,LOW,73.1,HIGH,43.2,28.1,86.3,0.3,30.0,50518.0,100.0,0.385,0.385,88.5,False,18.8,360,42.3,45,100.0,0.999,4.9,75.7,50.0,REALLOCATE,97.9,2,99.8,75.3,31.2,disposal_risk,58.2,검토 필요,149,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,43.2,32.5,57.6,69.2,72.0,66.9,55.2,54.0,0.0,46.6,검토,할인 판매,🏷️,277,HIGH,신뢰도 높음 ●,#2e7d32,,,46.6,검토,할인 판매,-1,0,False,False,,50.0,8799.0,13476.0,8799.0,8.11,11.64,8.11,16.0,297.0,174.0,156.0,재고 이동,재고 이동,71.18,일치,71.18,59.536,36.438,29.917
마카롱075,용산점,명동점,0.0,다중 경로 추천,5250.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.25389030065956,10.0,18,12,76.3,우선 추천,5250.0,,18,False,Greedy 선택 후보보다 우선순위가 낮음,5.5,3054,163,1,디저트,500,156,165.0,38.0,500,503910.0,A,0.0854475137823289,1,100.0,29.6,12.15,FAST,83.6,False,38.0,LOW,유통기한 임박,4.7,21.2,0.0,SAFE,"재고 여유 — 현재고(163), 재주문점(21)",0.0,162.2,29.5,123803.0,1.9,OPTIMAL,"적정 발주 — EOQ(162개), 권장 발주 주기 30일",1.9,38.2,5.46,7.73,3.19,STABLE,29.9,5.1,WMA,5.1,32.8,10.0,0.26,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.987,49.7,STABLE,6.1,LOW,76.6,HIGH,27.1,32.8,100.0,0.3,30.0,119694.0,100.0,0.385,0.385,88.5,False,51.7,22,22.6,458,100.0,0.999,4.9,79.0,50.0,REALLOCATE,97.7,2,99.8,75.3,21.5,turnover,69.5,검토 필요,28,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,57.8,35.2,52.2,57.2,72.0,77.6,73.3,56.4,0.0,75.3,권장,보류,⏸️,123,HIGH,신뢰도 높음 ●,#2e7d32,,,75.3,권장,보류,-1,-1,False,False,,50.0,7053.0,16410.0,7053.0,6.17,14.9,6.17,12.0,615.0,156.0,584.0,재고 이동,재고 이동,78.951,일치,78.951,46.476,24.367,29.978
도시락074,잠원점,종로점,0.0,다중 경로 추천,5370.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,36.11683750678126,10.0,18,12,76.1,우선 추천,5370.0,,19,False,Greedy 선택 후보보다 우선순위가 낮음,0.73,3140,260,1,신선식품,250,259,22.0,5.0,250,69080.0,A,0.4700351316340167,1,100.0,354.5,1.02,DEAD,0.0,True,78.0,HIGH,유통기한 임박 | 소진일수 354일 초과 | 신선/냉장 고위험 카테고리,0.6,2.8,0.0,SAFE,"재고 여유 — 현재고(260), 재주문점(3)",0.0,49.2,67.4,54114.0,100.0,OVER,과잉 발주 위험 — 현재(259개) > EOQ(49개). 발주 주기 67일 권장,100.0,5.0,0.71,1.02,0.41,STABLE,364.0,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.978,49.5,STABLE,35.6,LOW,76.6,HIGH,23.5,50.3,87.0,0.3,30.0,115170.0,100.0,0.385,0.385,88.5,True,21.7,225,47.1,5,100.0,0.999,4.9,75.9,50.0,REALLOCATE,97.6,2,99.8,75.2,13.9,disposal_risk,70.0,우선 처리,26,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.7,32.6,60.4,71.9,72.0,74.8,56.8,58.5,0.0,91.5,최적,할인 판매,🏷️,36,HIGH,신뢰도 높음 ●,#2e7d32,,,91.5,최적,할인 판매,-1,0,False,False,,50.0,10059.0,22179.0,10059.0,9.51,21.31,9.51,19.0,885.0,259.0,797.0,재고 이동,재고 이동,89.819,일치,89.819,63.744,33.155,19.169
도시락074,용산점,종로점,0.0,다중 경로 추천,5480.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,35.99120577905948,10.0,18,12,76.0,우선 추천,5480.0,,20,False,Greedy 선택 후보보다 우선순위가 낮음,0.91,3140,261,0,신선식품,250,260,27.0,6.0,250,84780.0,A,0.4700351316340167,1,100.0,290.0,1.24,DEAD,0.0,True,80.0,CRITICAL,유통기한 임박 | 소진일수 290일 초과 | 신선/냉장 고위험 카테고리,0.8,3.5,0.0,SAFE,"재고 여유 — 현재고(261), 재주문점(4)",0.0,55.0,60.4,60418.0,100.0,OVER,과잉 발주 위험 — 현재(260개) > EOQ(55개). 발주 주기 60일 권장,100.0,6.1,0.87,1.25,0.5,STABLE,299.5,0.0,WMA,0.0,44.5,10.0,12.0,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.942,48.5,STABLE,36.4,LOW,78.3,HIGH,23.5,50.3,87.0,0.3,30.0,115060.0,100.0,0.385,0.385,88.5,True,22.5,197,48.8,1,100.0,0.999,4.9,75.9,50.0,REALLOCATE,97.5,2,99.8,75.2,13.4,disposal_risk,71.3,우선 처리,16,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.6,32.2,62.4,71.8,72.0,74.8,57.3,59.0,0.0,94.3,최적,할인 판매,🏷️,21,HIGH,신뢰도 높음 ●,#2e7d32,,,94.3,최적,할인 판매,-1,0,False,False,,50.0,7872.0,16896.0,7872.0,7.08,15.44,7.08,14.0,885.0,260.0,797.0,재고 이동,재고 이동,91.591,일치,91.591,63.648,32.27,18.67
핫바027,역삼점,왕십리점,0.0,다중 경로 추천,5490.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,35.979784712902955,10.0,18,12,76.0,우선 추천,5490.0,,21,False,Greedy 선택 후보보다 우선순위가 낮음,6.44,2509,330,5,간편식,250,285,193.0,45.0,250,484237.0,A,0.26107531382798244,1,100.0,51.3,7.02,NORMAL,71.5,False,45.6,MEDIUM,유통기한 임박,5.5,24.8,0.0,SAFE,"재고 여유 — 현재고(330), 재주문점(25)",0.0,206.4,32.0,113907.0,57.2,OVER,과잉 발주 위험 — 현재(324개) > EOQ(206개). 발주 주기 32일 권장,57.2,45.0,6.43,9.09,3.77,STABLE,51.3,1.2,WMA,1.2,36.2,10.0,3.66,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.998,50.0,STABLE,10.0,LOW,62.6,MEDIUM,37.0,23.6,84.2,0.3,30.0,92334.0,100.0,0.385,0.385,88.5,False,17.5,398,26.9,333,100.0,0.999,4.9,75.1,50.0,REALLOCATE,97.3,2,99.8,75.2,24.0,turnover,70.9,우선 처리,18,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.0,33.3,54.2,65.4,72.0,64.0,54.5,56.2,0.0,72.7,권장,보류,⏸️,137,HIGH,신뢰도 높음 ●,#2e7d32,,,72.7,권장,보류,-1,0,False,False,,50.0,8727.0,19002.0,8727.0,8.03,17.78,8.03,16.0,891.0,285.0,877.0,재고 이동,재고 이동,88.17,일치,88.17,53.831,25.73,23.109
커피013,역삼점,왕십리점,0.0,다중 경로 추천,5490.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,35.979784712902955,10.0,18,12,76.0,우선 추천,5490.0,,22,False,Greedy 선택 후보보다 우선순위가 낮음,1.09,1543,290,6,음료,500,281,33.0,8.0,500,50919.0,B,0.9087869865371656,2,60.0,263.6,1.37,DEAD,0.0,True,60.0,HIGH,유통기한 임박 | 소진일수 264일 초과,0.9,4.2,0.0,SAFE,"재고 여유 — 현재고(290), 재주문점(4)",0.0,119.7,109.8,33241.0,100.0,OVER,과잉 발주 위험 — 현재(289개) > EOQ(120개). 발주 주기 110일 권장,100.0,7.9,1.13,1.58,0.68,STABLE,257.0,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.048,51.2,STABLE,35.0,LOW,59.1,MEDIUM,45.9,23.6,84.2,0.3,30.0,65058.0,100.0,0.385,0.385,88.5,False,16.5,420,38.9,113,100.0,0.999,4.9,75.1,50.0,REALLOCATE,97.2,2,99.8,75.2,33.7,disposal_risk,57.4,검토 필요,164,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,39.5,33.1,56.9,71.8,72.0,64.0,54.0,53.1,0.0,38.0,검토,할인 판매,🏷️,323,HIGH,신뢰도 높음 ●,#2e7d32,,,38.0,검토,할인 판매,-1,0,False,False,,50.0,8727.0,19002.0,8727.0,8.03,17.78,8.03,16.0,926.0,281.0,645.0,재고 이동,재고 이동,81.743,일치,81.743,61.345,33.053,19.821
