product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,dead_stock_qty,sales_30d,sales_7d,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
아이스크림105,방배점,선릉2점,47.0,프로모션 추천,11043.0,프로모션 순비용이 재배치 비용보다 낮습니다.,26.789350039154268,19.396551724137932,12,8,66.2,검토 가능,11043.0,47.0,11,False,Greedy 선택 후보보다 우선순위가 낮음,4.77,860,240,4,디저트,214,143.0,33.0,122980.0,B,0.9366747014475232,2,60.0,50.3,7.15,NORMAL,72.1,False,40.2,MEDIUM,유통기한 임박,4.1,18.4,0.0,SAFE,"재고 여유 — 현재고(240), 재주문점(18)",0.0,284.6,59.7,61182.0,13.7,OPTIMAL,"적정 발주 — EOQ(285개), 권장 발주 주기 60일",13.7,33.2,4.74,6.71,2.78,STABLE,50.6,1.3,WMA,1.3,32.2,10.0,3.66,6.0,7.5,5.0,POOR,낮은 매칭,0.988,49.7,STABLE,10.1,LOW,66.1,MEDIUM,32.5,74.2,100.0,0.3,30.0,37461.0,74.9,0.385,0.385,88.5,False,14.6,131,23.5,476,100.0,0.999,4.9,57.0,50.0,REALLOCATE,98.7,2,99.8,60.7,40.7,turnover,57.8,검토 필요,171,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,49.7,33.3,49.9,53.5,56.9,91.4,52.9,53.0,0.0,51.2,검토,보류,⏸️,252,HIGH,신뢰도 높음 ●,#2e7d32,,,51.2,검토,보류,2,6,False,False,,50.0,23397.0,0.0,23397.0,24.33,0.0,24.33,49.0,0.0,240.0,47.0,할인,할인,61.864,일치,57.072,61.864,27.69,18.333
푸딩047,잠실2점,신촌점,0.0,다중 경로 추천,11910.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,25.657791699295224,10.0,18,12,65.7,검토 가능,11910.0,,12,False,Greedy 선택 후보보다 우선순위가 낮음,5.1,1501,326,2,디저트,312,153.0,36.0,229653.0,B,0.8822434874513435,2,60.0,63.9,5.63,SLOW,64.5,True,55.0,MEDIUM,유통기한 임박,4.4,19.7,0.0,SAFE,"재고 여유 — 현재고(326), 재주문점(20)",0.0,222.7,43.7,83578.0,44.4,OPTIMAL,"적정 발주 — EOQ(223개), 권장 발주 주기 44일",44.4,35.9,5.13,7.23,3.02,STABLE,63.6,0.0,WMA,0.0,32.1,10.0,3.6,6.0,7.5,5.0,POOR,낮은 매칭,1.008,50.2,STABLE,12.4,LOW,73.1,HIGH,33.8,58.0,73.0,0.3,30.0,42126.0,84.3,0.385,0.385,88.5,False,8.4,475,29.8,352,100.0,0.999,4.9,41.1,50.0,REALLOCATE,98.5,2,99.8,65.3,41.4,disposal_risk,61.1,검토 필요,104,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.3,32.8,49.5,57.8,62.6,68.0,49.5,52.6,0.0,47.3,검토,보류,⏸️,273,HIGH,신뢰도 높음 ●,#2e7d32,,,47.3,검토,보류,4,0,False,False,,50.0,14712.0,0.0,14712.0,14.68,0.0,14.68,29.0,0.0,326.0,39.0,재고 이동,재고 이동,58.857,일치,58.857,53.141,24.959,16.712
과일컵041,역삼점,목동2점,26.0,프로모션 추천,4916.0,프로모션 순비용이 재배치 비용보다 낮습니다.,34.78595666927695,10.344827586206897,12,8,65.1,검토 가능,4916.0,26.0,13,False,Greedy 선택 후보보다 우선순위가 낮음,8.6,707,317,0,신선식품,305,258.0,60.0,182406.0,B,0.924805658447968,2,60.0,36.9,9.77,NORMAL,79.5,False,53.4,MEDIUM,유통기한 임박 | 신선/냉장 고위험 카테고리,7.4,33.2,0.0,SAFE,"재고 여유 — 현재고(317), 재주문점(33)",0.0,356.2,41.4,88133.0,10.5,OPTIMAL,"적정 발주 — EOQ(356개), 권장 발주 주기 41일",10.5,60.1,8.59,12.13,5.04,STABLE,36.9,3.1,WMA,3.1,32.2,10.0,3.75,6.0,7.5,5.0,POOR,낮은 매칭,0.997,49.9,STABLE,7.2,LOW,78.3,HIGH,25.4,80.7,77.5,0.3,30.0,17142.0,34.3,0.385,0.385,88.5,True,33.7,26,28.2,391,100.0,0.999,4.9,44.5,50.0,REALLOCATE,98.4,1,100.0,40.2,38.0,turnover,62.6,검토 필요,88,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,57.6,34.2,49.6,52.4,32.6,78.6,63.5,49.8,0.0,23.1,검토,보류,⏸️,403,HIGH,신뢰도 높음 ●,#2e7d32,,,23.1,검토,보류,1,4,False,False,,50.0,18771.0,0.0,18771.0,19.19,0.0,19.19,38.0,0.0,317.0,26.0,할인,할인,61.916,일치,60.203,61.916,27.496,18.263
과일컵041,명동점,목동2점,26.0,프로모션 추천,4916.0,프로모션 순비용이 재배치 비용보다 낮습니다.,34.78595666927695,10.344827586206897,12,8,65.1,검토 가능,4916.0,26.0,14,False,Greedy 선택 후보보다 우선순위가 낮음,2.26,707,251,2,신선식품,245,68.0,16.0,48076.0,B,0.924805658447968,2,60.0,110.7,3.25,DEAD,38.5,True,78.0,HIGH,유통기한 임박 | 소진일수 111일 초과 | 신선/냉장 고위험 카테고리,1.9,8.7,0.0,SAFE,"재고 여유 — 현재고(251), 재주문점(9)",0.0,182.6,80.8,45180.0,36.4,OPTIMAL,"적정 발주 — EOQ(183개), 권장 발주 주기 81일",36.4,15.9,2.27,3.2,1.34,STABLE,110.5,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.011,50.3,STABLE,21.6,LOW,73.1,HIGH,25.4,80.7,77.5,0.3,30.0,17142.0,34.3,0.385,0.385,88.5,True,13.6,209,42.2,87,100.0,0.999,4.9,44.5,50.0,REALLOCATE,98.3,2,99.8,40.2,38.4,disposal_risk,62.8,검토 필요,84,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,57.8,32.8,54.5,56.3,32.6,78.6,52.4,51.1,0.0,30.7,검토,할인 판매,🏷️,362,HIGH,신뢰도 높음 ●,#2e7d32,,,30.7,검토,할인 판매,5,4,False,False,,50.0,26133.0,0.0,26133.0,27.37,0.0,27.37,55.0,0.0,251.0,26.0,할인,할인,72.517,일치,52.235,72.517,30.603,18.565
냉동치킨024,선릉점,여의도점,27.0,프로모션 추천,5283.0,프로모션 순비용이 재배치 비용보다 낮습니다.,34.30696945967111,10.775862068965516,12,8,65.1,검토 가능,5283.0,27.0,15,False,Greedy 선택 후보보다 우선순위가 낮음,3.08,729,356,10,냉동식품,313,92.0,22.0,67068.0,C,1.0,3,20.0,116.1,3.1,DEAD,35.5,True,49.7,MEDIUM,소진일수 116일 초과 | 신선/냉장 고위험 카테고리,2.6,11.8,0.0,SAFE,"재고 여유 — 현재고(356), 재주문점(12)",0.0,226.7,73.6,49585.0,55.9,OVER,과잉 발주 위험 — 현재(353개) > EOQ(227개). 발주 주기 74일 권장,55.9,21.8,3.11,4.38,1.84,STABLE,114.3,0.0,WMA,0.0,29.1,10.0,3.6,3.0,7.5,5.0,POOR,낮은 매칭,1.02,50.5,STABLE,22.5,LOW,45.1,MEDIUM,35.0,75.5,67.7,0.3,30.0,18337.0,36.7,0.385,0.385,88.5,True,7.1,482,29.6,356,100.0,0.999,4.9,36.5,50.0,REALLOCATE,98.1,2,99.8,41.4,51.5,disposal_risk,47.1,모니터링,414,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,38.3,32.8,47.7,59.2,34.0,70.3,48.8,45.0,0.0,8.2,검토,보류,⏸️,483,HIGH,신뢰도 높음 ●,#2e7d32,,,8.2,검토,보류,3,2,False,False,,50.0,27915.0,0.0,27915.0,29.35,0.0,29.35,59.0,0.0,356.0,27.0,할인,할인,73.444,일치,49.403,73.444,30.601,16.752
라면086,건대점,역삼2점,0.0,다중 경로 추천,12300.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,25.14878621769773,10.0,18,12,65.1,검토 가능,12300.0,,16,False,Greedy 선택 후보보다 우선순위가 낮음,5.61,3405,356,5,간편식,317,168.0,39.0,572040.0,A,0.04778947291941071,1,100.0,63.6,5.66,SLOW,64.7,True,51.8,MEDIUM,유통기한 임박,4.8,21.6,0.0,SAFE,"재고 여유 — 현재고(356), 재주문점(22)",0.0,165.3,29.5,123851.0,100.0,OVER,과잉 발주 위험 — 현재(351개) > EOQ(165개). 발주 주기 30일 권장,100.0,39.1,5.59,7.9,3.27,STABLE,63.7,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.993,49.8,STABLE,12.5,LOW,62.6,MEDIUM,32.0,36.3,72.3,0.3,30.0,110280.0,100.0,0.385,0.385,88.5,False,8.0,477,29.3,365,100.0,0.999,4.9,40.5,50.0,REALLOCATE,98.0,2,99.8,73.0,27.0,disposal_risk,72.0,우선 처리,3,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.0,32.6,51.2,65.8,72.0,60.3,49.3,55.7,0.0,83.3,최적,보류,⏸️,80,HIGH,신뢰도 높음 ●,#2e7d32,,,83.3,최적,보류,3,2,False,False,,50.0,14217.0,0.0,14217.0,14.13,0.0,14.13,28.0,0.0,356.0,41.0,재고 이동,재고 이동,66.759,일치,66.759,50.324,25.283,16.676
냉동치킨024,선릉점,잠원2점,23.0,프로모션 추천,4500.0,프로모션 순비용이 재배치 비용보다 낮습니다.,35.32889584964761,9.051724137931034,12,8,64.4,검토 가능,4500.0,23.0,17,False,Greedy 선택 후보보다 우선순위가 낮음,3.08,729,356,10,냉동식품,313,92.0,22.0,67068.0,C,1.0,3,20.0,116.1,3.1,DEAD,35.5,True,49.7,MEDIUM,소진일수 116일 초과 | 신선/냉장 고위험 카테고리,2.6,11.8,0.0,SAFE,"재고 여유 — 현재고(356), 재주문점(12)",0.0,226.7,73.6,49585.0,55.9,OVER,과잉 발주 위험 — 현재(353개) > EOQ(227개). 발주 주기 74일 권장,55.9,21.8,3.11,4.38,1.84,STABLE,114.3,0.0,WMA,0.0,29.1,10.0,3.6,3.0,7.5,5.0,POOR,낮은 매칭,1.02,50.5,STABLE,22.5,LOW,45.1,MEDIUM,40.9,61.1,64.3,0.3,30.0,15620.0,31.2,0.385,0.385,88.5,True,7.1,482,29.5,360,100.0,0.999,4.9,33.1,50.0,REALLOCATE,97.9,2,99.8,38.5,51.8,disposal_risk,46.5,모니터링,427,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,38.3,32.8,47.3,58.8,30.7,63.2,48.8,43.5,0.0,5.7,검토,보류,⏸️,496,HIGH,신뢰도 높음 ●,#2e7d32,,,5.7,검토,보류,3,2,False,False,,50.0,31722.0,0.0,31722.0,33.58,0.0,33.58,67.0,0.0,356.0,23.0,할인,할인,75.354,일치,45.234,75.354,30.645,16.994
탄산음료050,목동2점,압구정점,0.0,다중 경로 추천,12920.0,다중 연결 경로가 기존 직접/DC 경유 방식보다 비용이 낮습니다.,24.339598016183764,10.0,18,12,64.3,검토 가능,12920.0,,18,False,Greedy 선택 후보보다 우선순위가 낮음,0.6,2391,361,0,음료,361,18.0,4.0,43038.0,B,0.8656502532053011,2,60.0,601.7,0.6,DEAD,0.0,True,70.0,HIGH,유통기한 임박 | 소진일수 602일 초과,0.5,2.3,0.0,SAFE,"재고 여유 — 현재고(361), 재주문점(2)",0.0,71.3,118.8,30701.0,100.0,OVER,과잉 발주 위험 — 현재(360개) > EOQ(71개). 발주 주기 119일 권장,100.0,4.1,0.59,0.83,0.34,STABLE,616.3,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.952,48.8,STABLE,36.2,LOW,78.3,HIGH,29.8,53.2,90.7,0.3,30.0,73156.0,100.0,0.385,0.385,88.5,False,12.0,342,42.6,74,100.0,0.999,4.9,52.6,50.0,REALLOCATE,97.7,2,99.8,72.9,34.9,disposal_risk,58.2,검토 필요,163,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,44.1,32.3,55.4,65.4,72.0,78.2,51.5,54.8,0.0,70.6,권장,할인 판매,🏷️,148,HIGH,신뢰도 높음 ●,#2e7d32,,,70.6,권장,할인 판매,4,0,False,False,,50.0,16629.0,0.0,16629.0,16.81,0.0,16.81,34.0,0.0,361.0,43.0,재고 이동,할인,61.659,다름,59.58,61.659,28.253,14.582
탄산음료099,문래점,강남점,35.0,프로모션 추천,8843.0,프로모션 순비용이 재배치 비용보다 낮습니다.,29.660663012268337,14.224137931034484,12,8,63.9,검토 가능,8843.0,35.0,19,False,Greedy 선택 후보보다 우선순위가 낮음,2.68,919,295,0,음료,292,80.0,19.0,73520.0,C,0.9983900138288021,3,20.0,110.6,3.25,DEAD,38.6,True,70.0,HIGH,유통기한 임박 | 소진일수 111일 초과,2.3,10.3,0.0,SAFE,"재고 여유 — 현재고(295), 재주문점(10)",0.0,243.2,90.7,40226.0,20.4,OPTIMAL,"적정 발주 — EOQ(243개), 권장 발주 주기 91일",20.4,18.9,2.7,3.81,1.59,STABLE,109.3,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.013,50.3,STABLE,21.4,LOW,78.3,HIGH,31.9,38.9,80.3,0.3,30.0,29755.0,59.5,0.385,0.385,88.5,False,11.8,362,38.3,202,100.0,0.999,4.9,46.4,50.0,REALLOCATE,97.6,2,99.8,52.5,44.0,disposal_risk,50.5,모니터링,334,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,48.2,32.8,52.6,53.2,47.7,66.5,51.4,48.4,0.0,17.1,검토,할인 판매,🏷️,435,HIGH,신뢰도 높음 ●,#2e7d32,,,17.1,검토,할인 판매,2,0,False,False,,50.0,22767.0,0.0,22767.0,23.63,0.0,23.63,47.0,0.0,295.0,35.0,할인,할인,71.013,일치,54.049,71.013,30.321,16.912
탄산음료099,선릉점,역삼2점,32.0,프로모션 추천,8085.0,프로모션 순비용이 재배치 비용보다 낮습니다.,30.649960845732185,12.931034482758621,12,8,63.6,검토 가능,8085.0,32.0,20,False,Greedy 선택 후보보다 우선순위가 낮음,0.69,919,315,10,음료,306,21.0,5.0,19299.0,C,0.9983900138288021,3,20.0,450.0,0.8,DEAD,0.0,True,43.7,MEDIUM,소진일수 450일 초과,0.6,2.7,0.0,SAFE,"재고 여유 — 현재고(315), 재주문점(3)",0.0,123.4,178.8,20411.0,100.0,OVER,과잉 발주 위험 — 현재(314개) > EOQ(123개). 발주 주기 179일 권장,100.0,4.9,0.7,0.98,0.42,STABLE,450.0,0.0,WMA,0.0,29.1,10.0,3.6,3.0,7.5,5.0,POOR,낮은 매칭,1.035,50.9,STABLE,35.0,LOW,45.1,MEDIUM,30.4,36.3,72.3,0.3,30.0,27205.0,54.4,0.385,0.385,88.5,False,5.8,490,30.2,343,100.0,0.999,4.9,40.5,50.0,REALLOCATE,97.5,2,99.8,49.9,50.3,disposal_risk,41.5,모니터링,472,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,26.2,33.0,48.2,65.0,44.6,60.3,48.1,43.3,0.0,5.6,검토,보류,⏸️,497,HIGH,신뢰도 높음 ●,#2e7d32,,,5.6,검토,보류,3,2,False,False,,50.0,30777.0,0.0,30777.0,32.53,0.0,32.53,65.0,0.0,315.0,32.0,할인,할인,74.621,일치,46.465,74.621,31.209,15.318
탄산음료099,동대문점,역삼2점,32.0,프로모션 추천,8085.0,프로모션 순비용이 재배치 비용보다 낮습니다.,30.649960845732185,12.931034482758621,12,8,63.6,검토 가능,8085.0,32.0,21,False,Greedy 선택 후보보다 우선순위가 낮음,1.5,919,346,2,음료,342,45.0,10.0,41355.0,C,0.9983900138288021,3,20.0,230.7,1.56,DEAD,0.0,True,68.0,HIGH,유통기한 임박 | 소진일수 231일 초과,1.3,5.8,0.0,SAFE,"재고 여유 — 현재고(346), 재주문점(6)",0.0,181.9,121.3,30094.0,89.5,OVER,과잉 발주 위험 — 현재(345개) > EOQ(182개). 발주 주기 121일 권장,89.5,10.2,1.46,2.08,0.84,STABLE,237.5,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.952,48.8,STABLE,36.2,LOW,73.1,HIGH,30.4,36.3,72.3,0.3,30.0,27205.0,54.4,0.385,0.385,88.5,False,11.4,400,41.2,128,100.0,0.999,4.9,40.5,50.0,REALLOCATE,97.3,2,99.8,49.9,40.5,disposal_risk,48.2,모니터링,390,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,37.2,32.3,52.5,63.4,44.6,60.3,51.2,46.3,0.0,10.4,검토,할인 판매,🏷️,471,HIGH,신뢰도 높음 ●,#2e7d32,,,10.4,검토,할인 판매,3,2,False,False,,50.0,31470.0,0.0,31470.0,33.3,0.0,33.3,67.0,0.0,346.0,32.0,할인,할인,80.082,일치,48.631,80.082,33.21,16.009
김밥048,교대점,선릉2점,38.0,프로모션 추천,10034.0,프로모션 순비용이 재배치 비용보다 낮습니다.,28.10623858000522,15.517241379310345,12,8,63.6,검토 가능,10034.0,38.0,22,False,Greedy 선택 후보보다 우선순위가 낮음,1.83,957,377,4,신선식품,367,55.0,13.0,52635.0,C,0.9949818160798285,3,20.0,205.6,1.75,DEAD,0.0,True,70.0,HIGH,유통기한 임박 | 소진일수 206일 초과 | 신선/냉장 고위험 카테고리,1.6,7.1,0.0,SAFE,"재고 여유 — 현재고(377), 재주문점(7)",0.0,141.2,77.2,47300.0,100.0,OVER,과잉 발주 위험 — 현재(375개) > EOQ(141개). 발주 주기 77일 권장,100.0,12.9,1.84,2.6,1.09,STABLE,204.6,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.015,50.4,STABLE,35.0,LOW,66.1,MEDIUM,37.4,74.2,100.0,0.3,30.0,33605.0,67.2,0.385,0.385,88.5,True,11.9,351,41.7,103,100.0,0.999,4.9,57.0,50.0,REALLOCATE,97.2,2,99.8,56.3,39.6,disposal_risk,49.5,모니터링,354,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,38.0,32.8,54.3,65.0,52.3,91.4,51.5,52.1,0.0,39.9,검토,할인 판매,🏷️,313,HIGH,신뢰도 높음 ●,#2e7d32,,,39.9,검토,할인 판매,3,6,False,False,,50.0,13128.0,0.0,13128.0,12.92,0.0,12.92,26.0,0.0,377.0,38.0,할인,재고 이동,71.085,다름,71.085,69.16,31.749,12.93
