product_name,source_store,target_store,state_source_stock,state_target_stock,state_source_sales_30d,state_target_sales_30d,state_inbound_days,state_unit_cost,state_distance_km,state_transfer_cost,state_promotion_net_cost,suggested_qty,estimated_cost,final_recommendation,heuristic_score,heuristic_grade,greedy_rank,is_greedy_selected,action,reward_disposal_saving,reward_holding_saving,reward_sales_opportunity,reward_balance_effect,reward_transport_penalty,reward_promotion_penalty,reward_time_penalty,reward,scenario_id,scenario_name,created_at,uploaded_excel_name
유어스 스트링치즈,강남점,신림점,386.0,386.0,432.0,192.0,0.0,780.0,11.49,11841.0,15726.0,115.0,11841.0,재배치 추천,60.3,검토 가능,283,False,transfer,6011.146,0.0,0.0,0.0,1.184,1.573,0.0,6008.389,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,홍대2점,방배점,358.0,378.0,156.0,396.0,0.0,1070.0,14.96,14964.0,25756.0,132.0,14964.0,재배치 추천,60.2,검토 가능,284,False,transfer,21186.0,1080.7,1926.0,0.67,1.496,2.576,0.0,24189.298,c0910510,default,2026-05-25 05:07:53,
브레디크 초코크림빵,여의도5점,과천3점,387.0,397.0,159.0,249.0,0.0,2070.0,16.55,16395.0,56218.0,141.0,16395.0,재배치 추천,60.2,검토 가능,285,False,transfer,43780.5,2359.8,0.0,0.42,1.639,5.622,0.0,46133.458,c0910510,default,2026-05-25 05:07:53,
브레디크 우유생크림빵,마포점,압구정점,329.0,389.0,153.0,393.0,0.0,2390.0,17.24,17016.0,65969.0,144.0,17016.0,재배치 추천,60.2,검토 가능,286,False,transfer,51624.0,2103.2,956.0,0.58,1.702,6.597,0.0,54675.482,c0910510,default,2026-05-25 05:07:53,
매일 소화가잘되는우유,의정부4점,신촌7점,364.0,384.0,138.0,378.0,0.0,1610.0,28.26,26934.0,63334.0,202.0,26934.0,재배치 추천,60.2,검토 가능,287,False,transfer,48783.0,1819.3,0.0,0.811,2.693,6.333,0.0,50594.084,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 치킨마요덮밥,판교5점,건대4점,398.0,388.0,96.0,366.0,0.0,2720.0,22.52,21768.0,91248.0,171.0,21768.0,재배치 추천,60.1,검토 가능,288,False,transfer,69768.0,4107.2,0.0,1.543,2.177,9.125,0.0,73865.441,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,문래점,여의도점,398.0,338.0,276.0,276.0,0.0,1070.0,4.12,5208.0,13757.0,74.0,5208.0,재배치 추천,60.0,검토 가능,289,False,transfer,8563.489,652.7,0.0,0.109,0.521,1.376,0.0,9214.401,c0910510,default,2026-05-25 05:07:53,
게토레이 레몬,용산점,신림점,347.0,367.0,159.0,159.0,0.0,1190.0,7.14,7926.0,20122.0,90.0,7926.0,재배치 추천,60.0,검토 가능,290,False,transfer,16065.0,1118.6,0.0,0.0,0.793,2.012,0.0,17180.795,c0910510,default,2026-05-25 05:07:53,
포카리스웨트,신림점,목동점,399.0,359.0,123.0,243.0,0.0,1480.0,10.07,10563.0,29938.0,105.0,10563.0,재배치 추천,60.0,검토 가능,291,False,transfer,23310.0,2042.4,0.0,0.883,1.056,2.994,0.0,25349.233,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,이태원점,방배점,374.0,334.0,108.0,228.0,0.0,4040.0,7.69,8421.0,71375.0,91.0,8421.0,재배치 추천,59.9,검토 가능,292,False,transfer,55146.0,5373.2,0.0,0.999,0.842,7.138,0.0,60512.219,c0910510,default,2026-05-25 05:07:53,
유어스 닭가슴살샌드위치,신촌2점,이태원점,334.0,354.0,108.0,348.0,0.0,2710.0,7.92,8628.0,47804.0,93.0,8628.0,재배치 추천,59.9,검토 가능,293,False,transfer,37804.5,3062.3,0.0,1.038,0.863,4.78,0.0,40862.194,c0910510,default,2026-05-25 05:07:53,
유어스 매콤닭강정,노원점,홍대점,371.0,391.0,147.0,387.0,0.0,4080.0,22.3,21570.0,133702.0,168.0,21570.0,재배치 추천,59.9,검토 가능,294,False,transfer,102816.0,4569.6,0.0,0.757,2.157,13.37,0.0,107370.83,c0910510,default,2026-05-25 05:07:53,
유어스 스트링치즈,방배점,목동점,346.0,346.0,432.0,312.0,0.0,780.0,18.16,17844.0,10776.0,83.0,10776.0,프로모션 추천,59.8,검토 가능,295,False,promotion,3888.896,0.0,0.0,0.0,1.784,1.078,0.0,3886.034,c0910510,default,2026-05-25 05:07:53,
카페25 아이스카페라떼,안양5점,신림점,397.0,387.0,429.0,279.0,0.0,1370.0,13.56,13704.0,29971.0,121.0,13704.0,재배치 추천,59.8,검토 가능,296,False,transfer,11505.365,0.0,0.0,0.0,1.37,2.997,0.0,11500.998,c0910510,default,2026-05-25 05:07:53,
서울우유 흰우유,방배점,군포3점,379.0,389.0,123.0,333.0,0.0,1090.0,18.08,17772.0,29328.0,144.0,17772.0,재배치 추천,59.8,검토 가능,297,False,transfer,23544.0,1395.2,0.0,0.957,1.777,2.933,0.0,24935.447,c0910510,default,2026-05-25 05:07:53,
비비고 김치왕교자,노원점,교대점,339.0,399.0,183.0,423.0,0.0,3520.0,25.44,24396.0,124654.0,183.0,24396.0,재배치 추천,59.8,검토 가능,298,False,transfer,89496.0,2745.6,8448.0,0.455,2.44,12.465,0.0,100675.15,c0910510,default,2026-05-25 05:07:53,
오뚜기 컵피자,여의도2점,이태원점,368.0,348.0,246.0,246.0,0.0,4850.0,9.29,9861.0,92257.0,98.0,9861.0,재배치 추천,59.7,검토 가능,299,False,transfer,53326.341,2958.5,0.0,0.041,0.986,9.226,0.0,56274.67,c0910510,default,2026-05-25 05:07:53,
포카리스웨트,신림점,강남점,399.0,399.0,123.0,363.0,0.0,1480.0,11.49,11841.0,31078.0,109.0,11841.0,재배치 추천,59.7,검토 가능,300,False,transfer,24198.0,2042.4,0.0,1.072,1.184,3.108,0.0,26237.18,c0910510,default,2026-05-25 05:07:53,
고메 크리스피핫도그,방배점,잠실점,384.0,384.0,138.0,258.0,0.0,3860.0,13.53,13677.0,89447.0,120.0,13677.0,재배치 추천,59.7,검토 가능,301,False,transfer,69480.0,4747.8,0.0,0.647,1.368,8.945,0.0,74218.135,c0910510,default,2026-05-25 05:07:53,
심플리쿡 리코타치즈샐러드,홍대2점,사당점,384.0,364.0,378.0,378.0,0.0,3460.0,14.84,14856.0,85545.0,126.0,14856.0,재배치 추천,59.7,검토 가능,302,False,transfer,33216.0,103.8,4844.0,0.026,1.486,8.555,0.0,38153.786,c0910510,default,2026-05-25 05:07:53,
유어스 스트링치즈,용산점,이태원점,366.0,386.0,192.0,312.0,0.0,780.0,0.0,18219.0,20637.0,146.0,18219.0,재배치 추천,59.7,검토 가능,303,False,transfer,16281.281,678.6,0.0,0.335,1.822,2.064,0.0,16956.33,c0910510,default,2026-05-25 05:07:53,
서울우유 초코우유,잠실6점,여의도4점,384.0,394.0,318.0,348.0,0.0,1590.0,21.62,20958.0,50075.0,162.0,20958.0,재배치 추천,59.7,검토 가능,304,False,transfer,23328.0,524.7,0.0,0.038,2.096,5.008,0.0,23845.634,c0910510,default,2026-05-25 05:07:53,
유어스 과일컵,홍대7점,잠실3점,388.0,368.0,306.0,426.0,0.0,3260.0,23.25,22425.0,108206.0,170.0,22425.0,재배치 추천,59.7,검토 가능,305,False,transfer,52703.333,1336.6,18908.0,0.202,2.243,10.821,0.0,72935.072,c0910510,default,2026-05-25 05:07:53,
매일 상하목장 우유,성수점,신촌점,387.0,367.0,339.0,339.0,0.0,1700.0,14.53,14577.0,40746.0,124.0,14577.0,재배치 추천,59.6,검토 가능,306,False,transfer,18048.584,408.0,0.0,0.029,1.458,4.075,0.0,18451.081,c0910510,default,2026-05-25 05:07:53,
유어스 스트링치즈,강남점,이태원점,386.0,386.0,432.0,312.0,0.0,780.0,0.0,18444.0,19965.0,146.0,18444.0,재배치 추천,59.6,검토 가능,307,False,transfer,7631.542,0.0,0.0,0.0,1.844,1.996,0.0,7627.701,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,홍대2점,여의도점,358.0,338.0,156.0,276.0,0.0,1070.0,5.16,6144.0,14439.0,74.0,6144.0,재배치 추천,59.5,검토 가능,308,False,transfer,11877.0,1080.7,0.0,0.535,0.614,1.444,0.0,12956.177,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,왕십리점,강남점,394.0,374.0,228.0,228.0,0.0,4040.0,8.41,9069.0,72424.0,91.0,9069.0,재배치 추천,59.5,검토 가능,309,False,transfer,47648.079,3353.2,0.0,0.044,0.907,7.242,0.0,50993.174,c0910510,default,2026-05-25 05:07:53,
유어스 스트링치즈,강남점,목동점,386.0,346.0,432.0,312.0,0.0,780.0,19.85,19365.0,11350.0,83.0,11350.0,프로모션 추천,59.5,검토 가능,310,False,promotion,4338.479,0.0,0.0,0.0,1.937,1.135,0.0,4335.408,c0910510,default,2026-05-25 05:07:53,
유어스 닭가슴살샌드위치,상암점,잠원점,374.0,394.0,228.0,228.0,0.0,2710.0,17.3,17070.0,72118.0,137.0,17070.0,재배치 추천,59.5,검토 가능,311,False,transfer,45675.98,1978.3,0.0,0.0,1.707,7.212,0.0,47645.361,c0910510,default,2026-05-25 05:07:53,
롯데 카스타드,노원점,강남2점,505.0,525.0,285.0,405.0,0.0,1650.0,24.81,23829.0,53511.0,176.0,23829.0,재배치 추천,59.5,검토 가능,312,False,transfer,38592.632,1815.0,0.0,0.238,2.383,5.351,0.0,40400.135,c0910510,default,2026-05-25 05:07:53,
유어스 불고기피자,목동점,화성6점,545.0,475.0,105.0,435.0,0.0,2260.0,49.4,45960.0,130438.0,304.0,45960.0,재배치 추천,59.5,검토 가능,313,False,transfer,103056.0,4972.0,0.0,2.049,4.596,13.044,0.0,108012.409,c0910510,default,2026-05-25 05:07:53,
유어스 초코브라우니,압구정점,여의도점,376.0,376.0,102.0,342.0,0.0,2310.0,12.96,13164.0,49742.0,114.0,13164.0,재배치 추천,59.4,검토 가능,314,False,transfer,39501.0,3164.7,0.0,1.293,1.316,4.974,0.0,42660.703,c0910510,default,2026-05-25 05:07:53,
게토레이 레몬,상암점,이태원점,387.0,367.0,159.0,279.0,0.0,1190.0,14.43,14487.0,27262.0,121.0,14487.0,재배치 추천,59.4,검토 가능,315,False,transfer,21598.5,1356.6,0.0,0.559,1.449,2.726,0.0,22951.484,c0910510,default,2026-05-25 05:07:53,
오리온 초코파이,홍대점,건대점,397.0,357.0,129.0,249.0,0.0,1780.0,18.15,17835.0,46264.0,141.0,17835.0,재배치 추천,59.4,검토 가능,316,False,transfer,37647.0,2385.2,0.0,0.822,1.784,4.626,0.0,40026.612,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,신촌2점,여의도점,398.0,338.0,396.0,276.0,0.0,1070.0,5.6,6540.0,14162.0,74.0,6540.0,재배치 추천,59.3,검토 가능,317,False,transfer,5968.492,10.7,0.0,0.0,0.654,1.416,0.0,5977.122,c0910510,default,2026-05-25 05:07:53,
비비고 김치왕교자,혜화점,홍대점,399.0,359.0,183.0,423.0,0.0,3520.0,10.36,10824.0,67692.0,99.0,10824.0,재배치 추천,59.3,검토 가능,318,False,transfer,52272.0,3801.6,22528.0,0.666,1.082,6.769,0.0,78594.414,c0910510,default,2026-05-25 05:07:53,
유어스 스트링치즈,용산점,목동점,366.0,346.0,192.0,312.0,0.0,780.0,12.67,12903.0,11732.0,83.0,11732.0,프로모션 추천,59.3,검토 가능,319,False,promotion,9255.797,678.6,0.0,0.399,1.29,1.173,0.0,9932.332,c0910510,default,2026-05-25 05:07:53,
유어스 초코브라우니,종로점,교대점,396.0,336.0,342.0,222.0,0.0,2310.0,11.5,11850.0,47146.0,104.0,11850.0,재배치 추천,59.2,검토 가능,320,False,transfer,20862.947,623.7,0.0,0.0,1.185,4.715,0.0,21480.748,c0910510,default,2026-05-25 05:07:53,
해태 홈런볼,잠실2점,잠원점,382.0,362.0,264.0,264.0,0.0,2500.0,11.87,12183.0,51246.0,106.0,12183.0,재배치 추천,59.2,검토 가능,321,False,transfer,28758.523,1475.0,0.0,0.038,1.218,5.125,0.0,30227.218,c0910510,default,2026-05-25 05:07:53,
오리온 초코파이,잠실2점,역삼점,357.0,377.0,129.0,369.0,0.0,1780.0,8.28,8952.0,29481.0,86.0,8952.0,재배치 추천,59.1,검토 가능,322,False,transfer,22962.0,2029.2,0.0,0.873,0.895,2.948,0.0,24988.23,c0910510,default,2026-05-25 05:07:53,
제주삼다수,상암점,신림점,393.0,373.0,261.0,261.0,0.0,1420.0,13.56,13704.0,30305.0,113.0,13704.0,재배치 추천,59.1,검토 가능,323,False,transfer,18120.914,937.2,0.0,0.038,1.37,3.03,0.0,19053.751,c0910510,default,2026-05-25 05:07:53,
CJ 비비고 왕교자,잠실3점,신촌5점,387.0,382.0,99.0,264.0,0.0,5400.0,22.13,21417.0,169294.0,158.0,21417.0,재배치 추천,59.1,검토 가능,324,False,transfer,127980.0,7776.0,0.0,1.231,2.142,16.929,0.0,135738.16,c0910510,default,2026-05-25 05:07:53,
고메 치킨너겟,청량리점,건대점,550.0,410.0,360.0,240.0,0.0,5300.0,0.0,21729.0,166132.0,160.0,21729.0,재배치 추천,59.1,검토 가능,325,False,transfer,97166.667,5035.0,0.0,0.0,2.173,16.613,0.0,102182.881,c0910510,default,2026-05-25 05:07:53,
유어스 방울토마토,노원점,신림점,550.0,470.0,180.0,420.0,0.0,3530.0,29.35,27915.0,134382.0,196.0,27915.0,재배치 추천,59.1,검토 가능,326,False,transfer,103782.0,6530.5,0.0,0.968,2.792,13.438,0.0,110297.239,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 치킨마요덮밥,판교5점,선릉점,398.0,373.0,96.0,201.0,0.0,2720.0,19.19,18771.0,75240.0,141.0,18771.0,재배치 추천,58.9,검토 가능,327,False,transfer,57528.0,4107.2,0.0,1.145,1.877,7.524,0.0,61626.944,c0910510,default,2026-05-25 05:07:53,
서울우유 흰우유,방배점,분당3점,379.0,379.0,123.0,243.0,0.0,1090.0,21.72,21048.0,31364.0,154.0,21048.0,재배치 추천,58.9,검토 가능,328,False,transfer,25179.0,1395.2,0.0,0.761,2.105,3.136,0.0,26569.72,c0910510,default,2026-05-25 05:07:53,
유어스 직화불고기컵밥,종로점,압구정점,352.0,332.0,174.0,294.0,0.0,2260.0,7.42,8178.0,33174.0,78.0,8178.0,재배치 추천,58.8,검토 가능,329,False,transfer,26442.0,2011.4,0.0,0.447,0.818,3.317,0.0,28449.712,c0910510,default,2026-05-25 05:07:53,
브레디크 골든단팥빵,홍대점,건대점,398.0,358.0,216.0,336.0,0.0,1360.0,18.15,17835.0,33937.0,134.0,17835.0,재배치 추천,58.8,검토 가능,330,False,transfer,25184.556,1237.6,0.0,0.389,1.784,3.394,0.0,26417.367,c0910510,default,2026-05-25 05:07:53,
상하목장 유기농요구르트,노원점,용산점,480.0,380.0,150.0,390.0,0.0,2170.0,22.36,21624.0,64177.0,156.0,21624.0,재배치 추천,58.8,검토 가능,331,False,transfer,50778.0,3580.5,2170.0,1.113,2.162,6.418,0.0,56521.033,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,화성6점,판교4점,545.0,425.0,105.0,345.0,0.0,970.0,45.61,42549.0,40145.0,242.0,40145.0,프로모션 추천,58.8,검토 가능,332,False,promotion,35211.0,2134.0,0.0,1.979,4.255,4.014,0.0,37338.71,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,화성6점,건대5점,545.0,465.0,105.0,405.0,0.0,970.0,57.76,53484.0,42467.0,256.0,42467.0,프로모션 추천,58.8,검토 가능,333,False,promotion,37248.0,2134.0,0.0,2.021,5.348,4.247,0.0,39374.426,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,이태원점,신림점,374.0,374.0,108.0,348.0,0.0,4040.0,10.38,10842.0,72944.0,93.0,10842.0,재배치 추천,58.7,검토 가능,334,False,transfer,56358.0,5373.2,0.0,1.194,1.084,7.294,0.0,61724.016,c0910510,default,2026-05-25 05:07:53,
포카리스웨트,용산점,목동점,379.0,359.0,123.0,243.0,0.0,1480.0,12.67,12903.0,29847.0,105.0,12903.0,재배치 추천,58.7,검토 가능,335,False,transfer,23310.0,1894.4,0.0,0.802,1.29,2.985,0.0,25200.927,c0910510,default,2026-05-25 05:07:53,
제주삼다수,상암점,이태원점,393.0,373.0,261.0,381.0,0.0,1420.0,14.43,14487.0,30573.0,114.0,14487.0,재배치 추천,58.7,검토 가능,336,False,transfer,18281.276,937.2,1136.0,0.263,1.449,3.057,0.0,20350.233,c0910510,default,2026-05-25 05:07:53,
카페25 아이스아메리카노,성남4점,안양3점,373.0,363.0,141.0,411.0,0.0,1210.0,22.06,21354.0,32414.0,151.0,21354.0,재배치 추천,58.5,검토 가능,337,False,transfer,27406.5,1403.6,5808.0,0.881,2.135,3.241,0.0,34613.604,c0910510,default,2026-05-25 05:07:53,
유어스 직화불고기컵밥,문래점,신촌2점,392.0,392.0,174.0,294.0,0.0,2260.0,8.13,8817.0,33308.0,78.0,8817.0,재배치 추천,58.4,검토 가능,338,False,transfer,26442.0,2463.4,0.0,0.46,0.882,3.331,0.0,28901.647,c0910510,default,2026-05-25 05:07:53,
고메 크리스피핫도그,방배점,압구정점,384.0,344.0,138.0,138.0,0.0,3860.0,9.16,9744.0,61868.0,83.0,9744.0,재배치 추천,58.4,검토 가능,339,False,transfer,48057.0,4747.8,0.0,0.145,0.974,6.187,0.0,52797.784,c0910510,default,2026-05-25 05:07:53,
오뚜기 컵피자,상암점,구로점,368.0,388.0,126.0,366.0,0.0,4850.0,12.0,12300.0,93838.0,98.0,12300.0,재배치 추천,58.4,검토 가능,340,False,transfer,71295.0,5868.5,0.0,0.93,1.23,9.384,0.0,77153.816,c0910510,default,2026-05-25 05:07:53,
심플리쿡 리코타치즈샐러드,홍대2점,건대2점,384.0,369.0,378.0,213.0,0.0,3460.0,16.54,16386.0,82150.0,121.0,16386.0,재배치 추천,58.4,검토 가능,341,False,transfer,31897.905,103.8,0.0,0.0,1.639,8.215,0.0,31991.851,c0910510,default,2026-05-25 05:07:53,
매일 상하목장 우유,동대문점,혜화점,387.0,367.0,99.0,219.0,0.0,1700.0,0.0,21738.0,47808.0,153.0,21738.0,재배치 추천,58.4,검토 가능,342,False,transfer,39015.0,2448.0,0.0,1.117,2.174,4.781,0.0,41457.162,c0910510,default,2026-05-25 05:07:53,
유어스 직화불고기컵밥,잠실점,압구정점,372.0,332.0,414.0,294.0,0.0,2260.0,8.44,9096.0,34499.0,78.0,9096.0,재배치 추천,58.3,검토 가능,343,False,transfer,11879.739,0.0,0.0,0.0,0.91,3.45,0.0,11875.38,c0910510,default,2026-05-25 05:07:53,
유어스 초코브라우니,청량리점,교대점,396.0,336.0,102.0,222.0,0.0,2310.0,13.37,13533.0,45469.0,104.0,13533.0,재배치 추천,58.3,검토 가능,344,False,transfer,36036.0,3395.7,0.0,1.184,1.353,4.547,0.0,39426.984,c0910510,default,2026-05-25 05:07:53,
해태 홈런볼,합정점,잠원점,382.0,362.0,144.0,264.0,0.0,2500.0,13.69,13821.0,50666.0,106.0,13821.0,재배치 추천,58.3,검토 가능,345,False,transfer,39750.0,2975.0,0.0,0.641,1.382,5.067,0.0,42719.192,c0910510,default,2026-05-25 05:07:53,
포카리스웨트,문래점,방배점,379.0,359.0,243.0,363.0,0.0,1480.0,14.3,14370.0,29226.0,109.0,14370.0,재배치 추천,58.3,검토 가능,346,False,transfer,18870.457,1006.4,592.0,0.285,1.437,2.923,0.0,20464.783,c0910510,default,2026-05-25 05:07:53,
브레디크 골든단팥빵,합정점,건대점,358.0,358.0,96.0,336.0,0.0,1360.0,19.35,18915.0,35172.0,134.0,18915.0,재배치 추천,58.2,검토 가능,347,False,transfer,27336.0,1781.6,0.0,1.332,1.891,3.517,0.0,29113.523,c0910510,default,2026-05-25 05:07:53,
브레디크 우유생크림빵,동대문점,교대점,369.0,349.0,153.0,153.0,0.0,2390.0,12.36,12624.0,44605.0,97.0,12624.0,재배치 추천,58.1,검토 가능,348,False,transfer,34774.5,2581.2,0.0,0.065,1.262,4.46,0.0,37350.042,c0910510,default,2026-05-25 05:07:53,
오뚜기 진라면컵,건대점,이태원점,389.0,329.0,213.0,213.0,0.0,2630.0,9.02,9618.0,39354.0,78.0,9618.0,재배치 추천,58.0,검토 가능,349,False,transfer,28098.401,2314.4,0.0,0.141,0.962,3.935,0.0,30408.045,c0910510,default,2026-05-25 05:07:53,
CJ 비비고 왕교자,잠실3점,잠실5점,387.0,392.0,99.0,354.0,0.0,5400.0,0.0,20730.0,152150.0,142.0,20730.0,재배치 추천,58.0,검토 가능,350,False,transfer,115020.0,7776.0,0.0,1.401,2.073,15.215,0.0,122780.113,c0910510,default,2026-05-25 05:07:53,
해태 홈런볼,합정점,구로점,382.0,362.0,144.0,144.0,0.0,2500.0,9.06,9654.0,36805.0,77.0,9654.0,재배치 추천,57.9,검토 가능,351,False,transfer,28875.0,2975.0,0.0,0.069,0.965,3.68,0.0,31845.424,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,여의도2점,방배점,394.0,334.0,108.0,228.0,0.0,4040.0,11.71,12039.0,71454.0,91.0,12039.0,재배치 추천,57.9,검토 가능,352,False,transfer,55146.0,5777.2,0.0,1.092,1.204,7.145,0.0,60915.942,c0910510,default,2026-05-25 05:07:53,
브레디크 초코크림빵,홍대점,과천3점,392.0,397.0,114.0,249.0,0.0,2070.0,21.41,20769.0,56173.0,141.0,20769.0,재배치 추천,57.8,검토 가능,353,False,transfer,43780.5,2877.3,0.0,0.922,2.077,5.617,0.0,46651.028,c0910510,default,2026-05-25 05:07:53,
심플리쿡 리코타치즈샐러드,의정부7점,신촌6점,389.0,379.0,93.0,363.0,0.0,3460.0,29.39,27951.0,123558.0,182.0,27951.0,재배치 추천,57.8,검토 가능,354,False,transfer,94458.0,5120.8,0.0,1.569,2.795,12.356,0.0,99565.218,c0910510,default,2026-05-25 05:07:53,
유어스 샐러드랩,교대점,명동점,386.0,366.0,132.0,252.0,0.0,2800.0,10.79,11211.0,44636.0,84.0,11211.0,재배치 추천,57.7,검토 가능,355,False,transfer,35280.0,3556.0,0.0,0.736,1.121,4.464,0.0,38831.151,c0910510,default,2026-05-25 05:07:53,
유어스 샐러드랩,마포점,명동점,366.0,366.0,132.0,252.0,0.0,2800.0,10.85,11265.0,46378.0,84.0,11265.0,재배치 추천,57.7,검토 가능,356,False,transfer,35280.0,3276.0,0.0,0.66,1.127,4.638,0.0,38550.896,c0910510,default,2026-05-25 05:07:53,
유어스 초코브라우니,청량리점,여의도점,396.0,376.0,102.0,342.0,0.0,2310.0,16.5,16350.0,49841.0,114.0,16350.0,재배치 추천,57.7,검토 가능,357,False,transfer,39501.0,3395.7,0.0,1.391,1.635,4.984,0.0,42891.472,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,화성6점,여의도5점,545.0,490.0,105.0,420.0,0.0,970.0,48.45,45105.0,46449.0,280.0,45105.0,재배치 추천,57.7,검토 가능,358,False,transfer,40740.0,2134.0,0.0,2.012,4.511,4.645,0.0,42866.857,c0910510,default,2026-05-25 05:07:53,
유어스 블랙보리,홍대점,합정점,384.0,344.0,198.0,438.0,0.0,1150.0,0.0,17076.0,25835.0,117.0,17076.0,재배치 추천,57.6,검토 가능,359,False,transfer,19570.909,1069.5,10810.0,0.577,1.708,2.583,0.0,31446.695,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 제육볶음도시락,홍대7점,고양3점,382.0,392.0,204.0,234.0,0.0,2650.0,18.93,18537.0,64704.0,125.0,18537.0,재배치 추천,57.6,검토 가능,360,False,transfer,46521.14,2358.5,0.0,0.099,1.854,6.47,0.0,48871.414,c0910510,default,2026-05-25 05:07:53,
심플리쿡 리코타치즈샐러드,판교3점,사당점,394.0,364.0,288.0,378.0,0.0,3460.0,19.12,18708.0,84157.0,126.0,18708.0,재배치 추천,57.6,검토 가능,361,False,transfer,44731.313,1833.8,4844.0,0.203,1.871,8.416,0.0,51399.029,c0910510,default,2026-05-25 05:07:53,
포카리스웨트,문래점,강남점,379.0,399.0,243.0,363.0,0.0,1480.0,15.95,15855.0,29226.0,109.0,15855.0,재배치 추천,57.5,검토 가능,362,False,transfer,18870.457,1006.4,0.0,0.23,1.585,2.923,0.0,19872.579,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,여의도2점,강남점,394.0,374.0,108.0,228.0,0.0,4040.0,12.66,12894.0,71454.0,91.0,12894.0,재배치 추천,57.4,검토 가능,363,False,transfer,55146.0,5777.2,0.0,1.004,1.289,7.145,0.0,60915.769,c0910510,default,2026-05-25 05:07:53,
제주삼다수,왕십리점,신림점,393.0,373.0,141.0,261.0,0.0,1420.0,16.9,16710.0,29686.0,113.0,16710.0,재배치 추천,57.4,검토 가능,364,False,transfer,24069.0,1789.2,0.0,0.679,1.671,2.969,0.0,25854.239,c0910510,default,2026-05-25 05:07:53,
게토레이 레몬,용산점,이태원점,347.0,367.0,159.0,279.0,0.0,1190.0,0.0,18219.0,27053.0,121.0,18219.0,재배치 추천,57.4,검토 가능,365,False,transfer,21598.5,1118.6,0.0,0.433,1.822,2.705,0.0,22713.006,c0910510,default,2026-05-25 05:07:53,
고메 치즈함박스테이크,왕십리점,방배점,394.0,334.0,228.0,228.0,0.0,4040.0,12.87,13083.0,72424.0,91.0,13083.0,재배치 추천,57.3,검토 가능,366,False,transfer,47648.079,3353.2,0.0,0.132,1.308,7.242,0.0,50992.86,c0910510,default,2026-05-25 05:07:53,
오뚜기 컵피자,상암점,이태원점,368.0,348.0,126.0,246.0,0.0,4850.0,14.43,14487.0,93838.0,98.0,14487.0,재배치 추천,57.2,검토 가능,367,False,transfer,71295.0,5868.5,0.0,0.753,1.449,9.384,0.0,77153.421,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,문래점,잠실점,398.0,378.0,276.0,156.0,0.0,1070.0,25.07,24063.0,17475.0,94.0,17475.0,프로모션 추천,57.2,검토 가능,368,False,promotion,10877.946,652.7,0.0,0.0,2.406,1.748,0.0,11526.492,c0910510,default,2026-05-25 05:07:53,
매일 상하목장 우유,성수점,명동점,387.0,347.0,339.0,219.0,0.0,1700.0,8.87,9483.0,21688.0,66.0,9483.0,재배치 추천,56.9,검토 가능,369,False,transfer,9606.504,408.0,0.0,0.0,0.948,2.169,0.0,10011.387,c0910510,default,2026-05-25 05:07:53,
게토레이 레몬,상암점,신림점,387.0,367.0,159.0,159.0,0.0,1190.0,13.56,13704.0,20277.0,90.0,13704.0,재배치 추천,56.9,검토 가능,370,False,transfer,16065.0,1356.6,0.0,0.063,1.37,2.028,0.0,17418.265,c0910510,default,2026-05-25 05:07:53,
유어스 마카롱,신촌2점,잠실점,398.0,378.0,396.0,156.0,0.0,1070.0,19.95,19455.0,17989.0,94.0,17989.0,프로모션 추천,56.9,검토 가능,371,False,promotion,7581.598,10.7,0.0,0.0,1.946,1.799,0.0,7588.554,c0910510,default,2026-05-25 05:07:53,
카페25 아이스아메리카노,성남4점,남양주3점,373.0,393.0,141.0,381.0,0.0,1210.0,32.65,30885.0,40786.0,190.0,30885.0,재배치 추천,56.9,검토 가능,372,False,transfer,34485.0,1403.6,0.0,0.807,3.088,4.079,0.0,35882.24,c0910510,default,2026-05-25 05:07:53,
유어스 블랙보리,노원점,잠원점,364.0,324.0,318.0,198.0,0.0,1150.0,23.43,22587.0,13452.0,66.0,13452.0,프로모션 추천,56.8,검토 가능,373,False,promotion,6515.943,264.5,0.0,0.0,2.259,1.345,0.0,6776.839,c0910510,default,2026-05-25 05:07:53,
